OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,State,ZipCode,Neighborhood,LargestPropertyUseType,YearsENERGYSTARCertified,NumberofBuildings,NumberofFloors,PropertyGFATotal,ENERGYSTARScore,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,BuildingAge,TotalUseTypeNumber,GFABuildingRate,GFAParkingRate,GFAPerBuilding,GFAPerFloor,harvesine_distance
21262,2016,NonResidential,Residence Hall,(ID21262) El Rey Apts,2119 2ND AVE,WA,98121.0,DOWNTOWN,Residence Hall/Dormitory,,1.0,4.0,29796.0,43.0,2262228.0,0.0,856815.5,1405430.5,80.61500000000001,107,1,1.0,0.0,29796.0,7449.0,12358.308942328811
21265,2016,NonResidential,Retail Store,N0030 - Patagonia/DKA,2100 First Avenue & 106 Lenora Street,WA,98121.0,DOWNTOWN,Retail Store,,1.0,2.0,26400.0,31.5,1016341.9375,0.0,817731.0,198629.0,16.25,96,3,1.0,0.0,26400.0,13200.0,12358.335947505337
21266,2016,NonResidential,Small- and Mid-Sized Office,First & Lenora,2030 First Avenue,WA,98121.0,DOWNTOWN,Office,,1.0,3.0,38148.0,96.5,1377696.375,0.0,1377727.0,0.0,9.605,98,2,1.0,0.0,38148.0,12716.0,12358.31980054992
21270,2016,NonResidential,Mixed Use Property,Rex Land Building (Block 56SE) - SEDO,401 8th Ave. North,WA,98109.0,LAKE UNION,Non-Refrigerated Warehouse,,1.0,2.0,28800.0,,430458.0,0.0,236935.5,193527.5,11.93,88,2,1.0,0.0,28800.0,14400.0,12357.694632293822
21278,2016,NonResidential,Worship Facility,Church of Scientology Washington State,300 W Harrison St,WA,98119.0,MAGNOLIA / QUEEN ANNE,Worship Facility,,1.0,5.0,31945.0,4.0,1809068.5,0.0,1809106.0,0.0,12.61,61,2,1.0,0.0,31945.0,6389.0,12359.021952593652
21290,2016,NonResidential,Small- and Mid-Sized Office,Salvation Army NW Div. HQ,111 Queen Anne Ave N,WA,98109.0,MAGNOLIA / QUEEN ANNE,Office,,1.0,5.0,85963.0,43.0,4500899.5,0.0,4500993.0,0.0,31.38,31,2,0.61547,0.38453,85963.0,17192.6,12358.919780398131
21310,2016,NonResidential,Retail Store,DILLER BUILDING (ID21310),1216 1st Ave.,WA,98101.0,DOWNTOWN,Retail Store,,1.0,4.0,34680.0,92.0,1185379.9375,0.0,779263.0,406133.0,27.005,116,1,1.0,0.0,34680.0,8670.0,12358.169862923922
21313,2016,NonResidential,Worship Facility,Plymouth Congregational Church,1217 6th Ave,WA,98101.0,DOWNTOWN,Worship Facility,,1.0,3.0,75058.0,16.0,6733487.5,0.0,1143625.5,5589887.5,304.85,48,1,0.54022,0.45978,75058.0,25019.333,12357.739574328747
21317,2016,NonResidential,Retail Store,Coliseum,1506 Fifth Avenue,WA,98101.0,DOWNTOWN,Retail Store,,1.0,1.0,36504.0,3.5,2120347.875,0.0,1992253.0,128136.5,20.695,101,1,1.0,0.0,36504.0,36504.0,12357.821297611727
21318,2016,NonResidential,Small- and Mid-Sized Office,Westlake Place,1520 4th Avenue,WA,98101.0,DOWNTOWN,Office,,1.0,6.0,35200.0,7.5,3026461.125,0.0,3026524.5,0.0,21.1,109,1,1.0,0.0,35200.0,5866.667,12357.907079592918
21319,2016,NonResidential,Small- and Mid-Sized Office,4th Avenue Building,1408 4th Avenue,WA,98101.0,DOWNTOWN,Office,,1.0,5.0,35840.0,79.0,1588489.8125,0.0,816663.5,771845.0,46.685,109,1,1.0,0.0,35840.0,7168.0,12357.899718126888
21321,2016,NonResidential,Other,5265050802 - WM1084 Fifth and Union,1401 5th AVE,WA,98101.0,DOWNTOWN,Bank Branch,,1.0,2.0,25920.0,57.5,1374463.0625,0.0,1374492.5,0.0,9.585,75,1,1.0,0.0,25920.0,12960.0,12357.861930657991
21322,2016,NonResidential,Small- and Mid-Sized Office,Fourth and Union,1404 Fourth Ave,WA,98101.0,DOWNTOWN,Office,,1.0,4.0,30525.0,15.5,2948915.0,780154.90625,2168806.0,0.0,75.34,88,2,1.0,0.0,30525.0,7631.25,12357.89852396713
21328,2016,NonResidential,Other,Seattle First Hill,1334 Terry Avenue,WA,98101.0,EAST,Other/Specialty Hospital,,1.0,4.0,49243.0,,8456589.5,0.0,7555905.5,900839.5,100.52000000000001,52,1,1.0,0.0,49243.0,12310.75,12357.312286681296
21336,2016,NonResidential,Other,University Club,1004 Boren Ave,WA,98104.0,EAST,Social/Meeting Hall,,0.5,3.0,20411.0,,1976886.4375,0.0,752687.5,1224214.0,70.265,104,1,1.0,0.0,40822.0,6803.667,12357.171541138287
21351,2016,NonResidential,Medical Office,Swedish Alcoa Building,1401 Madison St,WA,98122.0,EAST,Medical Office,,1.0,2.0,30855.0,2.0,2973134.125,0.0,1535251.0,1437914.5,87.07,54,1,0.66667,0.33333,30855.0,15427.5,12356.87213901175
21353,2016,NonResidential,Small- and Mid-Sized Office,FIRST BAPTIST CHURCH,1111 Harvard Ave.,WA,98122.0,EAST,Office,,1.0,3.0,73549.0,90.0,2826096.25,0.0,935338.0,1890778.0,106.94,106,2,1.0,0.0,73549.0,24516.333,12356.84672665662
21364,2016,NonResidential,Other,Pacific Northwest Research,720 Broadway,WA,98122.0,EAST,Other - Education,,1.0,5.0,45780.0,,10618605.0,5185775.25,5377871.5,55071.5,440.695,28,2,0.75098,0.24902,45780.0,9156.0,12356.917521560985
21365,2016,NonResidential,Medical Office,Northwest Kidney Center (21365),700 Broadway,WA,98114.0,EAST,Medical Office,,0.5,3.0,39115.0,56.5,3209322.25,0.0,2488611.0,720752.0,55.625,53,1,1.0,0.0,78230.0,13038.333,12356.921292817487
21366,2016,NonResidential,Other,Town Hall Seattle,1119 8th Avenue,WA,98101.0,EAST,Other - Entertainment/Public Assembly,,1.0,3.0,38038.0,,1082273.3125,662370.3125,419911.5,0.0,54.055,100,3,1.0,0.0,38038.0,12679.333,12357.539521350638
21367,2016,NonResidential,Worship Facility,First Presbyterian Church of Seattle,1013 8th Ave,WA,98104.0,EAST,Worship Facility,,1.0,3.0,37796.0,51.5,2596126.25,1479089.375,901508.5,215547.5,131.905,54,2,1.0,0.0,37796.0,12598.667,12357.554099647803
21380,2016,Nonresidential COS,Small- and Mid-Sized Office,System Operations Center,614 NW 46th St,WA,98107.0,Ballard,Office,,1.0,1.0,27744.0,66.0,5063348.0,0.0,5063446.0,0.0,35.3,23,3,1.0,0.0,27744.0,27744.0,12357.383554690816
21382,2016,NonResidential,Warehouse,Superior Self Storage,832 NW 48,WA,98107.0,BALLARD,Non-Refrigerated Warehouse,,1.0,1.0,36444.0,78.0,169777.04690000002,0.0,169780.5,0.0,1.1800000000000002,56,1,1.0,0.0,36444.0,36444.0,12357.557279313776
21388,2016,NonResidential,Warehouse,lee warehouse,4259 8th Avenue NW,WA,98107.0,BALLARD,Non-Refrigerated Warehouse,,1.0,1.0,27553.0,60.0,1140696.5625,0.0,419630.0,721075.0,41.22,66,1,1.0,0.0,27553.0,27553.0,12357.751643149191
21389,2016,NonResidential,Distribution Center,Double Y Investment Co.,4222 8th Ave NW,WA,98107.0,BALLARD,Distribution Center,,2.0,1.0,57310.0,,1285920.75,0.0,699692.5,586242.5,36.015,65,1,1.0,0.0,28655.0,57310.0,12357.689625332527
21391,2016,NonResidential,Mixed Use Property,On Ballard- 425 Westlake,425 Westlake Ave N.,WA,98109.0,LAKE UNION,Office,,1.0,2.0,25920.0,,1099654.25,0.0,860937.0,238736.5,18.68,96,5,1.0,0.0,25920.0,12960.0,12357.486823616142
21396,2016,NonResidential,Restaurant,Uptown Espresso Building (Block 38W) - SEDO,500-510 Westlake Ave. North,WA,98109.0,LAKE UNION,Restaurant,,1.0,3.0,40686.0,,2111141.25,0.0,871325.0,1239834.5,71.92,97,1,1.0,0.0,40686.0,13562.0,12357.407906317701
21397,2016,NonResidential,Retail Store,Guitar Center (Block 38W) - SEDO,520-530 Westlake Ave. North,WA,98109.0,LAKE UNION,Retail Store,,1.0,2.0,45271.0,53.5,2546958.25,0.0,1244241.5,1302744.0,77.86500000000001,52,1,1.0,0.0,45271.0,22635.5,12357.383992309607
21398,2016,NonResidential,Small- and Mid-Sized Office,Clements Rice Building (Block 38W) - SEDO,534 Westlake Ave. North,WA,98109.0,LAKE UNION,Office,,1.0,3.0,28380.0,54.0,1478827.1875,0.0,892387.5,586460.0,37.370000000000005,96,1,0.57082,0.42918,28380.0,9460.0,12357.364733522925
21399,2016,NonResidential,Large Office,Interurban Exchange IV/V & Van Vorst - SEDO,440 Terry Ave. North,WA,98109.0,LAKE UNION,Office,,1.0,5.0,508160.0,77.0,27596459.0,0.0,22189944.5,5406983.5,441.855,7,3,1.0,0.0,508160.0,101632.0,12357.307597990719
21401,2016,NonResidential,Small- and Mid-Sized Office,511 Boren,511 Boren Avenue North,WA,98109.0,LAKE UNION,Office,,1.0,3.0,26176.0,90.0,1113181.6875,0.0,504596.5,608597.5,35.84,90,1,1.0,0.0,26176.0,8725.333,12357.282106053935
21413,2016,NonResidential,Small- and Mid-Sized Office,Fairview,1000 Fairview Ave N,WA,98109.0,LAKE UNION,Office,,1.0,1.0,37740.0,1.0,7366866.25,0.0,6945179.5,421829.5,70.82,90,2,1.0,0.0,37740.0,37740.0,12356.739386397752
21418,2016,Nonresidential COS,Other,Northwest Rooms,394 1st Ave. N.,WA,98109.0,MAGNOLIA / QUEEN ANNE,Other,,1.0,1.0,26000.0,,4586442.75,1711894.875,2874601.5,0.0,152.175,55,1,1.0,0.0,26000.0,26000.0,12358.556067213225
21424,2016,NonResidential,Worship Facility,First Church Seattle,180 Denny Way,WA,98109.0,MAGNOLIA / QUEEN ANNE,Worship Facility,,1.0,3.0,23241.0,63.0,758562.75,0.0,423411.0,335160.5,20.75,7,1,1.0,0.0,23241.0,7747.0,12358.673162740459
21425,2016,NonResidential,Other,Pacific Science Center,200 Second Avenue North,WA,98109.0,MAGNOLIA / QUEEN ANNE,Other,,1.0,1.0,155795.0,,17826239.0,0.0,15364794.5,2461775.0,237.85500000000002,54,1,1.0,0.0,155795.0,155795.0,12358.470838698051
21432,2016,Nonresidential COS,Other,Fisher Pavilion,200 Thomas St,WA,98109.0,MAGNOLIA / QUEEN ANNE,Other,,1.0,1.0,21018.0,,1749366.75,191890.0,1557508.5,0.0,25.67,14,1,1.0,0.0,21018.0,21018.0,12358.556067213225
21433,2016,Nonresidential COS,Other,Chihuly Garden and Glass,305 Harrison St #30,WA,98109.0,MAGNOLIA / QUEEN ANNE,Museum,,1.0,1.0,30533.0,,5959071.5,0.0,2788802.0,3170329.5,187.815,18,1,1.0,0.0,30533.0,30533.0,12358.556067213225
21435,2016,NonResidential,Other,space needle,400 broard street,WA,98109.0,MAGNOLIA / QUEEN ANNE,Other - Recreation,,1.0,2.0,33971.0,,18374112.0,0.0,9284852.5,9089457.5,547.465,55,1,1.0,0.0,33971.0,16985.5,12358.313299722657
21436,2016,Nonresidential COS,Other,Seattle Children's Theatre,201 Thomas St.,WA,98109.0,MAGNOLIA / QUEEN ANNE,Other,,1.0,2.0,40600.0,,2475120.5,184950.0,1497541.5,346874.5,43.14,24,1,1.0,0.0,40600.0,20300.0,12358.515661331146
21438,2016,NonResidential,Small- and Mid-Sized Office,Sellen Construction Headquarters,227 Westlake Ave N,WA,98109.0,LAKE UNION,Office,,1.0,4.0,38038.0,82.5,2057951.375,0.0,2057995.0,0.0,14.345,17,2,1.0,0.0,38038.0,9509.5,12357.598316582651
21442,2016,NonResidential,Small- and Mid-Sized Office,Terry Ave Building,225 Terry Avenue North,WA,98109.0,LAKE UNION,Office,,1.0,4.0,64596.0,92.5,2389745.625,0.0,1225319.0,1164452.5,70.39,9,2,0.61923,0.38077,64596.0,16149.0,12357.499692115289
21443,2016,NonResidential,Small- and Mid-Sized Office,219 Terry Building,219 Terry Ave. N.,WA,98109.0,LAKE UNION,Office,,1.0,3.0,41466.0,1.0,9406124.5,0.0,5521263.5,3884975.5,244.82,88,3,0.85381,0.14619,41466.0,13822.0,12357.523496488686
21445,2016,NonResidential,Large Office,202 Westlake,202 Westlake Ave. N.,WA,98109.0,LAKE UNION,Office,201720162015,1.0,6.0,130710.0,92.0,7394612.5,0.0,6623893.5,770855.0,87.12,3,4,0.22883,0.77117,130710.0,21785.0,12357.572100670113
21447,2016,NonResidential,Small- and Mid-Sized Office,224 Westlake,224 Westlake Ave. N.,WA,98109.0,LAKE UNION,Office,,1.0,4.0,35780.0,39.0,2114600.875,0.0,2114649.0,0.0,14.739999999999998,90,3,1.0,0.0,35780.0,8945.0,12357.548547813756
21459,2016,NonResidential,Mixed Use Property,Century,10 Harrison St.,WA,98109.0,MAGNOLIA / QUEEN ANNE,Office,,1.0,4.0,25132.0,46.0,534596.59375,0.0,534607.0,0.0,3.73,52,3,0.70922,0.29078,25132.0,6283.0,12358.718795361185
21464,2016,Nonresidential COS,Other,Phelps Center,301 Mercer St.,WA,98109.0,DOWNTOWN,Other,,1.0,1.0,49680.0,,3066869.0,1611865.0,1328607.0,0.0,133.68,50,1,1.0,0.0,49680.0,49680.0,12358.068967734927
21465,2016,Nonresidential COS,Other,Playhouse,201 Mercer St.,WA,98109.0,DOWNTOWN,Other,,1.0,1.0,36314.0,,2245216.875,492325.0,1253564.0,321282.0,63.8,54,1,1.0,0.0,36314.0,36314.0,12357.953012803044
21468,2016,NonResidential,Other,Showbox Building,1412 1st Ave S,WA,98101.0,DOWNTOWN,Other - Entertainment/Public Assembly,,1.0,2.0,25920.0,,1312794.8125,0.0,1312822.5,0.0,9.155,100,3,1.0,0.0,25920.0,12960.0,12358.195582994433
21469,2016,NonResidential,Small- and Mid-Sized Office,Doyle Building,119 Pine Street,WA,98101.0,DOWNTOWN,Office,,1.0,4.0,47686.0,76.5,1926366.625,828657.5,1097730.0,0.0,71.61500000000001,97,2,1.0,0.0,47686.0,11921.5,12358.176859136971
21478,2016,Campus,Mixed Use Property,Economy Market,1433 First Avenue,WA,98101.0,DOWNTOWN,Retail Store,,1.0,2.0,49280.0,,4827109.25,0.0,4172890.0,1255088.5,95.745,116,6,1.0,0.0,49280.0,24640.0,12358.25297831911
21481,2016,Campus,Low-Rise Multifamily,Sanitary Market,1525 FIrst Avenue,WA,98101.0,DOWNTOWN,Multifamily Housing,,1.0,4.0,45500.0,,3821063.5,0.0,3821144.0,0.0,26.64,74,6,1.0,0.0,45500.0,11375.0,12358.268340941078
21482,2016,Campus,Restaurant,Corner Market,1501 1st Avenue,WA,98101.0,DOWNTOWN,Restaurant,,1.0,2.0,25380.0,,6952584.5,0.0,3197839.5,3754811.5,221.70999999999998,104,3,1.0,0.0,25380.0,12690.0,12358.26083945798
21483,2016,NonResidential,Small- and Mid-Sized Office,(ID21483) Madore Building,1501 Western Avenue,WA,98101.0,DOWNTOWN,Office,,1.0,6.0,40715.0,,2872760.375,0.0,2293790.5,579017.5,46.745000000000005,101,3,1.0,0.0,40715.0,6785.833,12358.359933818743
21488,2016,NonResidential,Mixed Use Property,E0010 - Elliott Court,2103-2107 Elliott Avenue,WA,98121.0,DOWNTOWN,Parking,,1.0,4.0,82065.0,92.0,1698128.9375,0.0,1698163.5,0.0,11.84,26,3,0.57595,0.42405,82065.0,20516.25,12358.500388704359
21495,2016,NonResidential,Small- and Mid-Sized Office,Alaska Trade Building,1917 1St Ave,WA,98101.0,DOWNTOWN,Office,,1.0,4.0,36160.0,42.0,1966888.4375,0.0,1966931.5,0.0,13.71,106,1,1.0,0.0,36160.0,9040.0,12358.302076118396
21496,2016,NonResidential,Mixed Use Property,Soames Dunn Building,1916 Pike Place,WA,98101.0,DOWNTOWN,Other - Restaurant/Bar,,1.0,1.0,34617.0,,5088063.75,0.0,2843721.0,2244402.5,139.025,98,8,1.0,0.0,34617.0,34617.0,12358.33991962266
21505,2016,NonResidential,Small- and Mid-Sized Office,U0010 - Union Stables,2200 Western Avenue,WA,98121.0,DOWNTOWN,Office,,1.0,5.0,57750.0,100.0,1589147.625,0.0,1518909.0,70269.0,14.32,107,1,1.0,0.0,57750.0,11550.0,12358.482613388345
21506,2016,NonResidential,Mixed Use Property,Scargo Apartments,2205 1st Ave,WA,98121.0,DOWNTOWN,Office,,1.0,3.0,29340.0,,2157322.0,0.0,837399.5,1319940.0,75.94,106,3,1.0,0.0,29340.0,9780.0,12358.44101449281
21508,2016,NonResidential,Other,White and Hitchcock,2234 1st Ave,WA,98121.0,DOWNTOWN,Food Service,,0.5,2.0,22710.0,,283252.25,0.0,283257.5,0.0,1.9749999999999999,86,1,1.0,0.0,45420.0,11355.0,12358.42081198404
21515,2016,NonResidential,Small- and Mid-Sized Office,RDM Building,1938 Fairview Ave E,WA,98102.0,LAKE UNION,Office,,1.0,3.0,50499.0,15.0,3117611.75,0.0,3114746.0,2928.0,21.87,16,2,0.73188,0.26812,50499.0,16833.0,12356.13772096998
21520,2016,NonResidential,Small- and Mid-Sized Office,1910 Fairview - new,1910 Fairview,WA,98104.0,LAKE UNION,Office,,1.0,5.0,54465.0,68.0,3660850.125,0.0,3234644.0,426272.5,45.19,52,2,0.82365,0.17635,54465.0,10893.0,12356.073562889651
21521,2016,NonResidential,K-12 School,ST NICHOLAS SCHOOL,1501 10TH AVE E,WA,98102.0,EAST,K-12 School,,1.0,2.0,45960.0,57.0,4121223.375,0.0,859594.0,3261647.5,179.215,86,1,1.0,0.0,45960.0,22980.0,12355.812612609989
21530,2016,NonResidential,Small- and Mid-Sized Office,Space Needle Building,203 6th Avenue N,WA,98109.0,LAKE UNION,Office,,1.0,2.0,21128.0,91.0,560734.5469,0.0,560748.5,0.0,3.905,57,1,1.0,0.0,21128.0,10564.0,12358.074715826686
21533,2016,NonResidential,Mixed Use Property,Hyatt Place,110 6th Ave N,WA,98109.0,LAKE UNION,Hotel,,1.0,4.0,274442.0,,9102583.0,0.0,5695184.0,3407515.5,220.675,8,4,0.80779,0.19221,274442.0,68610.5,12358.0765527373
21534,2016,NonResidential,Small- and Mid-Sized Office,Little Wing,120 6th Ave N,WA,98109.0,LAKE UNION,Office,,1.0,3.0,51552.0,,1433993.1875,0.0,1434020.5,0.0,9.995000000000001,3,2,1.0,0.0,51552.0,17184.0,12358.041286959577
21535,2016,NonResidential,Hotel,Travelodge - WA - Seattle - 07033,200 6th Ave N,WA,98109.0,LAKE UNION,Hotel,,1.0,4.0,38520.0,41.0,2583247.0,0.0,1598429.0,984851.5,63.445,57,1,1.0,0.0,38520.0,9630.0,12358.00800216902
21537,2016,NonResidential,Hotel,Seattle Pacific Hotel,325 Aurora Ave N,WA,98109.0,LAKE UNION,Hotel,,1.0,3.0,29186.0,93.0,917440.6875,0.0,372033.5,545415.5,31.56,55,1,0.85418,0.14582,29186.0,9728.667,12357.906140921936
21546,2016,NonResidential,Worship Facility,Seattle Unity Church,200 8th Avenue N,WA,98109.0,LAKE UNION,Worship Facility,,1.0,1.0,27338.0,60.5,553674.0,0.0,553685.0,0.0,3.86,56,1,1.0,0.0,27338.0,27338.0,12357.748508908131
21549,2016,NonResidential,Laboratory,410 W. Harrison,410 W. Harrison St.,WA,98119.0,MAGNOLIA / QUEEN ANNE,Laboratory,,1.0,2.0,34416.0,1.0,11495843.5,0.0,4765391.0,6730552.5,390.68,54,3,1.0,0.0,34416.0,17208.0,12359.117961847365
21550,2016,NonResidential,Small- and Mid-Sized Office,Bayview Building,129 1st Avenue West,WA,98119.0,MAGNOLIA / QUEEN ANNE,Office,,1.0,3.0,45864.0,91.5,2817194.5,0.0,522994.0,2294212.5,125.495,86,1,1.0,0.0,45864.0,15288.0,12358.98057958728
21557,2016,NonResidential,K-12 School,Lakeside Middle School,13510 1st Ave NE,WA,98125.0,NORTHWEST,K-12 School,,1.0,2.0,49252.0,15.0,3686397.25,0.0,2096178.0,1590270.0,99.07,17,1,1.0,0.0,49252.0,24626.0,12351.859525813756
21580,2016,NonResidential,Small- and Mid-Sized Office,Galer,214 Galer St,WA,98102.0,LAKE UNION,Office,,1.0,3.0,33176.0,89.0,1427737.75,0.0,856927.5,570827.5,36.29,29,2,1.0,0.0,33176.0,11058.667,12356.120004257986
21582,2016,NonResidential,Retail Store,WSECU - 4,1500 Fairview Ave E,WA,98102.0,LAKE UNION,Retail Store,,1.0,3.0,25194.0,,1673812.4375,0.0,911672.5,762158.0,46.835,23,3,0.8506,0.1494,25194.0,8398.0,12356.207098211711
21611,2016,NonResidential,Worship Facility,Seattle Chinese Baptist Church,5801 Beacon Avenue South,WA,98108.0,GREATER DUWAMISH,Worship Facility,,1.0,99.0,21948.0,67.0,322103.09375,0.0,322109.5,0.0,2.245,39,1,1.0,0.0,21948.0,221.697,12358.427263503561
21613,2016,NonResidential,Other,Broadmoor Golf Club,2340 Broadmoor Dr. East,WA,98112.0,EAST,Other - Recreation,,1.0,3.0,31191.0,,5925834.5,0.0,3125621.5,2800278.0,170.515,89,2,1.0,0.0,31191.0,10397.0,12353.445162001462
21617,2016,NonResidential,Other,Bill Pierre Ford Service and Parts,12531 30th Ave NE,WA,98125.0,NORTH,"Repair Services (Vehicle, Shoe, Locksmith, etc)",,1.0,1.0,37377.0,,2904179.5,0.0,1067849.5,1836351.5,104.975,69,6,1.0,0.0,37377.0,37377.0,12350.079020669336
21622,2016,NonResidential,Warehouse,1001 S Myrtle St,1001 S Myrtle St,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,29380.0,31.5,848734.8125,0.0,848752.5,0.0,5.92,39,3,1.0,0.0,29380.0,29380.0,12360.176696233872
21656,2016,NonResidential,Worship Facility,Japanese Baptist Church,160 Broadway,WA,98122.0,EAST,Worship Facility,,1.0,2.0,22688.0,88.0,314869.0,0.0,228638.5,86235.0,6.175000000000001,94,1,1.0,0.0,22688.0,11344.0,12357.174846154248
21687,2016,NonResidential,Other,DES Seattle Alaska St. Building,3411 S Alaska Street,WA,98118.0,SOUTHEAST,Adult Education,,1.0,2.0,22364.0,,1378051.375,0.0,517918.0,860144.0,49.295,54,2,1.0,0.0,22364.0,11182.0,12357.059118104238
21689,2016,NonResidential,Small- and Mid-Sized Office,Dept of Social & Health Services (WSDSHS) - COPY FOR MAKENSAY,3600 S. Graham St.,WA,98118.0,GREATER DUWAMISH,Office,,1.0,2.0,41262.0,85.0,1856904.4375,0.0,1856941.5,0.0,12.945,34,1,1.0,0.0,41262.0,20631.0,12357.553127071158
21716,2016,NonResidential,Small- and Mid-Sized Office,223 Taylor Avenue North,223 Taylor Avenue North,WA,98109.0,LAKE UNION,Office,,1.0,2.0,43183.0,1.0,7475337.0,0.0,6602817.5,872658.0,92.375,63,2,1.0,0.0,43183.0,21591.5,12358.14061816901
21723,2016,NonResidential,Worship Facility,FAIRVIEW CHURCH (ID21723),7801 ROOSEVELT WAY NE,WA,98115.0,NORTH,Worship Facility,,1.0,3.0,45680.0,80.0,2032911.6875,0.0,503602.5,1529320.0,84.735,108,1,1.0,0.0,45680.0,15226.667,12353.15220047431
21741,2016,NonResidential,Senior Care Community,Mirabella Seattle,116 Fairview Ave. N.,WA,98109.0,LAKE UNION,Senior Care Community,,1.0,14.0,724148.0,10.0,37330216.0,0.0,23318871.5,14011819.0,906.73,10,1,0.95043,0.04957,724148.0,51724.857,12357.320803899775
21768,2016,NonResidential,Worship Facility,Mars Hill Church West Seattle,7551 35th Ave. SW,WA,98106.0,SOUTHWEST,Worship Facility,,1.0,1.0,23562.0,95.5,541252.09375,0.0,541263.5,0.0,3.775,59,2,1.0,0.0,23562.0,23562.0,12364.251429623604
21772,2016,NonResidential,Small- and Mid-Sized Office,Workshops Seattle Ballard LLC,700 NW 42ns St,WA,98107.0,Ballard,Office,,1.0,4.0,28844.0,,918820.84375,0.0,918839.5,0.0,6.404999999999999,17,2,1.0,0.0,28844.0,7211.0,12357.633388865675
21783,2016,NonResidential,Warehouse,(ID21783) 601 SOUTH ALASKA,601 S Alaska St,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,21101.0,,619194.9375,0.0,199929.0,419271.0,23.66,27,2,1.0,0.0,21101.0,21101.0,12359.57837888464
21784,2016,NonResidential,Refrigerated Warehouse,Sun Food Trading Co,4715 6th Ave S,WA,98108.0,GREATER DUWAMISH,Refrigerated Warehouse,,1.0,2.0,45594.0,79.0,1312044.4375,0.0,1312071.0,0.0,9.145,102,1,1.0,0.0,45594.0,22797.0,12359.618490928144
21785,2016,NonResidential,Other,AM Building,5907 4th Ave So,WA,98108.0,GREATER DUWAMISH,Manufacturing/Industrial Plant,,1.0,1.0,26660.0,,2249230.75,0.0,2249277.0,0.0,15.68,66,1,1.0,0.0,26660.0,26660.0,12360.344914885607
21786,2016,NonResidential,Warehouse,(ID21786) 615 S ALASKA,615 S ALASKA ST,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,28126.0,46.0,851101.40625,0.0,585788.0,265325.5,18.174999999999997,41,2,1.0,0.0,28126.0,28126.0,12359.547521484435
21787,2016,NonResidential,Warehouse,NWCP-SEA OC Bldg,6020 6th Ave S,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,35000.0,51.0,389384.20314999996,0.0,389392.0,0.0,2.715,52,1,1.0,0.0,35000.0,35000.0,12360.105113048274
21792,2016,NonResidential,Warehouse,OTM 162,5964 6th Ave. S,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,26150.0,16.5,980699.3125,0.0,632544.0,348165.0,22.9,54,1,1.0,0.0,26150.0,26150.0,12360.03004440461
21793,2016,NonResidential,Small- and Mid-Sized Office,5950 6th Avenue S. Building,5950 6th Avenue S.,WA,98108.0,GREATER DUWAMISH,Office,,1.0,2.0,24000.0,75.0,1059818.625,0.0,1059840.0,0.0,7.390000000000001,49,1,1.0,0.0,24000.0,12000.0,12360.068135616488
21794,2016,NonResidential,K-12 School,Peyton,2400 11th Ave East,WA,98102.0,EAST,K-12 School,,1.0,5.0,42201.5,36.0,2631551.75,0.0,1376152.5,1255430.0,76.27000000000001,48,1,1.0,0.0,42201.5,8440.3,12355.101615265532
21795,2016,NonResidential,Other,Ignatius Hall,2400 11th Ave East,WA,98102.0,EAST,Parking,,1.0,2.0,85750.0,,1819204.5,0.0,660295.5,1158922.5,66.155,17,2,0.61726,0.38274,85750.0,42875.0,12355.101615265532
21822,2016,NonResidential,Distribution Center,Care Medical Equipment,4135 Stone Way North,WA,98103.0,LAKE UNION,Distribution Center,,1.0,1.0,28080.0,,705148.8125,0.0,480807.5,224351.0,15.27,104,2,1.0,0.0,28080.0,28080.0,12356.104561178992
21879,2016,NonResidential,Senior Care Community,HEALTH AND REHAB OF NORTH SEATTLE,13333 GREENWOOD AVE N,WA,98133.0,NORTHWEST,Senior Care Community,,1.0,2.0,51298.0,83.0,5976385.5,0.0,2079797.0,3896631.5,221.45,62,1,1.0,0.0,51298.0,25649.0,12353.81169420612
